epoch,accuracy,auc,auc_1,loss,precision,precision_1,recall,recall_1,val_accuracy,val_auc,val_auc_1,val_loss,val_precision,val_precision_1,val_recall,val_recall_1,val_weighted_accuracy,weighted_accuracy
12,0.8565426468849182,0.9318193793296814,0.9318193793296814,4.736554145812988,0.8566033840179443,0.8566033840179443,0.8564894795417786,0.8564894795417786,0.765373170375824,0.8812158703804016,0.8812158703804016,11.43839168548584,0.7653586268424988,0.7653586268424988,0.7653111815452576,0.7653111815452576,0.765373170375824,0.8565426468849182
13,0.8407477140426636,0.9225200414657593,0.9225200414657593,7.211009502410889,0.840940535068512,0.840940535068512,0.8406945466995239,0.8406945466995239,0.7574386596679688,0.8721181750297546,0.8721181750297546,18.477380752563477,0.757485568523407,0.757485568523407,0.7574386596679688,0.7574386596679688,0.7574386596679688,0.8407477140426636
14,0.8547078967094421,0.9292021989822388,0.9292021989822388,5.061305046081543,0.8547683358192444,0.8547683358192444,0.8546547293663025,0.8546547293663025,0.7983511090278625,0.8956708312034607,0.8956708312034607,12.742424011230469,0.7983881235122681,0.7983881235122681,0.7982891201972961,0.7982891201972961,0.7983511090278625,0.8547078967094421
15,0.8694657683372498,0.9380955100059509,0.9380955100059509,3.9802169799804688,0.8695744872093201,0.8695744872093201,0.8694126009941101,0.8694126009941101,0.7779568433761597,0.8857496976852417,0.8857496976852417,13.571527481079102,0.7781223058700562,0.7781223058700562,0.7778328657150269,0.7778328657150269,0.7779568433761597,0.8694657683372498
16,0.8586167693138123,0.9319979548454285,0.9319979548454285,4.793042182922363,0.8587690591812134,0.8587690591812134,0.8585635423660278,0.8585635423660278,0.7790106534957886,0.8892561197280884,0.8892561197280884,12.526863098144531,0.7793214917182922,0.7793214917182922,0.7788866758346558,0.7788866758346558,0.7790106534957886,0.8586167693138123
17,0.8639082908630371,0.9350050091743469,0.9350050091743469,4.632893085479736,0.8641114830970764,0.8641114830970764,0.8638817071914673,0.8638817071914673,0.7987850308418274,0.8974941372871399,0.8974941372871399,11.850940704345703,0.7989336252212524,0.7989336252212524,0.7987850308418274,0.7987850308418274,0.7987850308418274,0.8639082908630371
18,0.8888504505157471,0.9491289258003235,0.9491289258003235,2.858677625656128,0.8889361619949341,0.8889361619949341,0.8887706995010376,0.8887706995010376,0.7925861477851868,0.8921210765838623,0.8921210765838623,13.759371757507324,0.7927699089050293,0.7927699089050293,0.7925241589546204,0.7925241589546204,0.7925861477851868,0.8888504505157471
19,0.8601856231689453,0.9321683645248413,0.9321683645248413,5.742519855499268,0.8603383302688599,0.8603383302688599,0.8601323962211609,0.8601323962211609,0.7513017654418945,0.87073814868927,0.87073814868927,15.142552375793457,0.7514880895614624,0.7514880895614624,0.7513017654418945,0.7513017654418945,0.7513017654418945,0.8601856231689453
20,0.8703964948654175,0.9376260042190552,0.9376260042190552,5.063548564910889,0.8704624772071838,0.8704624772071838,0.8703698515892029,0.8703698515892029,0.7959335446357727,0.8939951062202454,0.8939951062202454,12.921305656433105,0.7961309552192688,0.7961309552192688,0.7959335446357727,0.7959335446357727,0.7959335446357727,0.8703964948654175
21,0.8811923265457153,0.9435877203941345,0.9435877203941345,4.2747578620910645,0.8812360167503357,0.8812360167503357,0.8811657428741455,0.8811657428741455,0.7726258635520935,0.8842245936393738,0.8842245936393738,15.036261558532715,0.7727216482162476,0.7727216482162476,0.7726258635520935,0.7726258635520935,0.7726258635520935,0.8811923265457153
22,0.8756880164146423,0.9398199319839478,0.9398199319839478,4.488579750061035,0.8757578730583191,0.8757578730583191,0.8756880164146423,0.8756880164146423,0.7867592573165894,0.8898935317993164,0.8898935317993164,14.357089042663574,0.7869411706924438,0.7869411706924438,0.786697268486023,0.786697268486023,0.7867592573165894,0.8756880164146423
23,0.8865104913711548,0.9462651610374451,0.9462651610374451,3.7326927185058594,0.8865576386451721,0.8865576386451721,0.8865104913711548,0.8865104913711548,0.8057277202606201,0.8973579406738281,0.8973579406738281,14.590604782104492,0.8057277202606201,0.8057277202606201,0.8057277202606201,0.8057277202606201,0.8057277202606201,0.8865104913711548
24,0.9029701948165894,0.9549562335014343,0.9549562335014343,2.7533018589019775,0.9030773639678955,0.9030773639678955,0.9028372168540955,0.9028372168540955,0.8021324276924133,0.8975475430488586,0.8975475430488586,12.926236152648926,0.8022816181182861,0.8022816181182861,0.8021324276924133,0.8021324276924133,0.8021324276924133,0.9029701948165894
25,0.8659026026725769,0.933605968952179,0.933605968952179,7.559174537658691,0.8659486770629883,0.8659486770629883,0.8659026026725769,0.8659026026725769,0.7733697295188904,0.8804690837860107,0.8804690837860107,18.729290008544922,0.7734655737876892,0.7734655737876892,0.7733697295188904,0.7733697295188904,0.7733697295188904,0.8659026026725769
26,0.8827611804008484,0.942874550819397,0.942874550819397,4.499176502227783,0.8828050494194031,0.8828050494194031,0.8827345967292786,0.8827345967292786,0.7826679944992065,0.8823234438896179,0.8823234438896179,27.828840255737305,0.7826679944992065,0.7826679944992065,0.7826679944992065,0.7826679944992065,0.7826679944992065,0.8827611804008484
27,0.8705294132232666,0.9355748891830444,0.9355748891830444,5.868668079376221,0.8705954551696777,0.8705954551696777,0.8705028295516968,0.8705028295516968,0.7860773801803589,0.8889846801757812,0.8889846801757812,15.18456745147705,0.7860773801803589,0.7860773801803589,0.7860773801803589,0.7860773801803589,0.7860773801803589,0.8705294132232666
28,0.9094051718711853,0.9581605195999146,0.9581605195999146,2.6958768367767334,0.9095236659049988,0.9095236659049988,0.9093785881996155,0.9093785881996155,0.8030622601509094,0.894108772277832,0.894108772277832,18.984834671020508,0.8030622601509094,0.8030622601509094,0.8030622601509094,0.8030622601509094,0.8030622601509094,0.9094051718711853
29,0.8984497785568237,0.9517616033554077,0.9517616033554077,3.48569917678833,0.8984948396682739,0.8984948396682739,0.8984231948852539,0.8984231948852539,0.791098415851593,0.8899380564689636,0.8899380564689636,17.107580184936523,0.7911965250968933,0.7911965250968933,0.791098415851593,0.791098415851593,0.791098415851593,0.8984497785568237
30,0.9076235890388489,0.9568020105361938,0.9568020105361938,2.9516923427581787,0.9076694250106812,0.9076694250106812,0.907597005367279,0.907597005367279,0.744359016418457,0.8683885931968689,0.8683885931968689,17.52036476135254,0.7445119619369507,0.7445119619369507,0.7442350387573242,0.7442350387573242,0.744359016418457,0.9076235890388489
31,0.8989284038543701,0.9516708254814148,0.9516708254814148,3.7545411586761475,0.8990718126296997,0.8990718126296997,0.8989284038543701,0.8989284038543701,0.7604140639305115,0.8755372762680054,0.8755372762680054,18.22846221923828,0.7605083584785461,0.7605083584785461,0.7604140639305115,0.7604140639305115,0.7604140639305115,0.8989284038543701
32,0.9024384021759033,0.9540085792541504,0.9540085792541504,3.753723621368408,0.9025343656539917,0.9025343656539917,0.9024384021759033,0.9024384021759033,0.8038061261177063,0.8973215222358704,0.8973215222358704,16.34127426147461,0.8038437962532043,0.8038437962532043,0.8037441372871399,0.8037441372871399,0.8038061261177063,0.9024384021759033
33,0.8953918218612671,0.948857843875885,0.948857843875885,3.972479820251465,0.8954576849937439,0.8954576849937439,0.8953386545181274,0.8953386545181274,0.7920282483100891,0.8893750309944153,0.8893750309944153,20.238983154296875,0.7920516133308411,0.7920516133308411,0.7919042706489563,0.7919042706489563,0.7920282483100891,0.8953918218612671
34,0.9081022143363953,0.9563121795654297,0.9563121795654297,3.1655917167663574,0.9081673622131348,0.9081673622131348,0.9080224633216858,0.9080224633216858,0.80132657289505,0.8961901068687439,0.8961901068687439,17.208232879638672,0.801376223564148,0.801376223564148,0.80132657289505,0.80132657289505,0.80132657289505,0.9081022143363953
35,0.882548451423645,0.9416500926017761,0.9416500926017761,7.203726291656494,0.882548451423645,0.882548451423645,0.882548451423645,0.882548451423645,0.7837218046188354,0.8869489431381226,0.8869489431381226,17.812166213989258,0.783730149269104,0.783730149269104,0.7835358381271362,0.7835358381271362,0.7837218046188354,0.882548451423645
36,0.9239768981933594,0.9645192623138428,0.9645192623138428,2.3827528953552246,0.924120306968689,0.924120306968689,0.9239237308502197,0.9239237308502197,0.7684106230735779,0.8798099160194397,0.8798099160194397,16.717683792114258,0.7686201333999634,0.7686201333999634,0.7682866454124451,0.7682866454124451,0.7684106230735779,0.9239768981933594
37,0.9170367121696472,0.9603840112686157,0.9603840112686157,2.6297693252563477,0.9171276688575745,0.9171276688575745,0.9169569611549377,0.9169569611549377,0.8034961819648743,0.8952755331993103,0.8952755331993103,20.446550369262695,0.8035459518432617,0.8035459518432617,0.8034961819648743,0.8034961819648743,0.8034961819648743,0.9170367121696472
38,0.9018799662590027,0.9521194696426392,0.9521194696426392,3.805180549621582,0.9019279479980469,0.9019279479980469,0.9018799662590027,0.9018799662590027,0.7882469892501831,0.8885456323623657,0.8885456323623657,21.245134353637695,0.7882826924324036,0.7882826924324036,0.7881850004196167,0.7881850004196167,0.7882469892501831,0.9018799662590027
39,0.9061079025268555,0.9542098045349121,0.9542098045349121,4.522801399230957,0.9062017798423767,0.9062017798423767,0.9060813188552856,0.9060813188552856,0.7490701675415039,0.8675008416175842,0.8675008416175842,26.76349449157715,0.7490701675415039,0.7490701675415039,0.7490701675415039,0.7490701675415039,0.7490701675415039,0.9061079025268555
40,0.9011088609695435,0.9515293836593628,0.9515293836593628,4.07192850112915,0.9011275172233582,0.9011275172233582,0.901055634021759,0.901055634021759,0.7656211256980896,0.8757327795028687,0.8757327795028687,25.032123565673828,0.7656211256980896,0.7656211256980896,0.7656211256980896,0.7656211256980896,0.7656211256980896,0.9011088609695435
41,0.914031982421875,0.9588062763214111,0.9588062763214111,3.044997453689575,0.9141291975975037,0.9141291975975037,0.914031982421875,0.914031982421875,0.8016365170478821,0.8954945206642151,0.8954945206642151,19.984477996826172,0.80168616771698,0.80168616771698,0.8016365170478821,0.8016365170478821,0.8016365170478821,0.914031982421875
42,0.9173026084899902,0.9604853987693787,0.9604853987693787,2.982327699661255,0.9173758029937744,0.9173758029937744,0.9173026084899902,0.9173026084899902,0.7992189526557922,0.8934316635131836,0.8934316635131836,20.585786819458008,0.7993180155754089,0.7993180155754089,0.7992189526557922,0.7992189526557922,0.7992189526557922,0.9173026084899902
43,0.9092987775802612,0.9559664130210876,0.9559664130210876,3.6599838733673096,0.90932297706604,0.90932297706604,0.9092987775802612,0.9092987775802612,0.7694024443626404,0.8777455687522888,0.8777455687522888,21.356409072875977,0.7695455551147461,0.7695455551147461,0.7694024443626404,0.7694024443626404,0.7694024443626404,0.9092987775802612
44,0.9260776042938232,0.9652830362319946,0.9652830362319946,2.4747164249420166,0.9261189699172974,0.9261189699172974,0.9259712100028992,0.9259712100028992,0.7899826169013977,0.8910148739814758,0.8910148739814758,16.879667282104492,0.7901785969734192,0.7901785969734192,0.7899826169013977,0.7899826169013977,0.7899826169013977,0.9260776042938232
45,0.935969352722168,0.9700737595558167,0.9700737595558167,1.8896211385726929,0.9359942674636841,0.9359942674636841,0.935969352722168,0.935969352722168,0.801016628742218,0.8952222466468811,0.8952222466468811,20.56529426574707,0.801016628742218,0.801016628742218,0.801016628742218,0.801016628742218,0.801016628742218,0.935969352722168
46,0.9178610444068909,0.9602565169334412,0.9602565169334412,3.225910186767578,0.9179320931434631,0.9179320931434631,0.917834460735321,0.917834460735321,0.7852095365524292,0.8860812187194824,0.8860812187194824,24.08757781982422,0.7852581739425659,0.7852581739425659,0.7852095365524292,0.7852095365524292,0.7852095365524292,0.9178610444068909
47,0.9342143535614014,0.9689251780509949,0.9689251780509949,2.2807857990264893,0.934264063835144,0.934264063835144,0.9342143535614014,0.9342143535614014,0.792772114276886,0.8902701735496521,0.8902701735496521,22.41957664489746,0.7928212881088257,0.7928212881088257,0.792772114276886,0.792772114276886,0.792772114276886,0.9342143535614014
48,0.908261775970459,0.9553354382514954,0.9553354382514954,3.8662729263305664,0.908310055732727,0.908310055732727,0.908261775970459,0.908261775970459,0.8000248074531555,0.8938749432563782,0.8938749432563782,21.10859489440918,0.8001735806465149,0.8001735806465149,0.8000248074531555,0.8000248074531555,0.8000248074531555,0.908261775970459
49,0.9265562295913696,0.9647671580314636,0.9647671580314636,3.02431058883667,0.9265808463096619,0.9265808463096619,0.9265562295913696,0.9265562295913696,0.7834118604660034,0.8842669129371643,0.8842669129371643,25.617612838745117,0.7834118604660034,0.7834118604660034,0.7834118604660034,0.7834118604660034,0.7834118604660034,0.9265562295913696
50,0.8940091133117676,0.9467875361442566,0.9467875361442566,7.318349838256836,0.8940091133117676,0.8940091133117676,0.8940091133117676,0.8940091133117676,0.7832258939743042,0.8861874341964722,0.8861874341964722,19.02104377746582,0.7833095788955688,0.7833095788955688,0.7831639051437378,0.7831639051437378,0.7832258939743042,0.8940091133117676
51,0.9119312763214111,0.9566082954406738,0.9566082954406738,3.75915265083313,0.9119970202445984,0.9119970202445984,0.9118515253067017,0.9118515253067017,0.7998388409614563,0.8938922882080078,0.8938922882080078,24.774106979370117,0.799826443195343,0.799826443195343,0.7997768521308899,0.7997768521308899,0.7998388409614563,0.9119312763214111
52,0.9341080188751221,0.9685724973678589,0.9685724973678589,2.1923253536224365,0.9341825246810913,0.9341825246810913,0.9341080188751221,0.9341080188751221,0.7881230115890503,0.8892582058906555,0.8892582058906555,21.45047950744629,0.7881230115890503,0.7881230115890503,0.7881230115890503,0.7881230115890503,0.7881230115890503,0.9341080188751221
53,0.9400111436843872,0.9713783860206604,0.9713783860206604,1.912815809249878,0.9400345683097839,0.9400345683097839,0.9399845600128174,0.9399845600128174,0.8057897090911865,0.8963850140571594,0.8963850140571594,21.73478889465332,0.8057897090911865,0.8057897090911865,0.8057897090911865,0.8057897090911865,0.8057897090911865,0.9400111436843872
54,0.9284175634384155,0.9649960994720459,0.9649960994720459,3.088113307952881,0.9284422993659973,0.9284422993659973,0.9284175634384155,0.9284175634384155,0.7966774106025696,0.890287458896637,0.890287458896637,25.776262283325195,0.7966774106025696,0.7966774106025696,0.7966774106025696,0.7966774106025696,0.7966774106025696,0.9284175634384155
55,0.9313957691192627,0.9670963287353516,0.9670963287353516,2.5395267009735107,0.9313939213752747,0.9313939213752747,0.9313691854476929,0.9313691854476929,0.7971113324165344,0.8934409022331238,0.8934409022331238,19.519746780395508,0.797210156917572,0.797210156917572,0.7971113324165344,0.7971113324165344,0.7971113324165344,0.9313957691192627
56,0.9430159330368042,0.9733403921127319,0.9733403921127319,1.8494737148284912,0.9430114030838013,0.9430114030838013,0.9429361820220947,0.9429361820220947,0.7994049191474915,0.8939455151557922,0.8939455151557922,21.243995666503906,0.7994544506072998,0.7994544506072998,0.7994049191474915,0.7994049191474915,0.7994049191474915,0.9430159330368042
57,0.9311830401420593,0.9670154452323914,0.9670154452323914,2.3545517921447754,0.9312307238578796,0.9312307238578796,0.9311564564704895,0.9311564564704895,0.7995908856391907,0.8931301236152649,0.8931301236152649,21.04734230041504,0.7995908856391907,0.7995908856391907,0.7995908856391907,0.7995908856391907,0.7995908856391907,0.9311830401420593
58,0.9443986415863037,0.9737817049026489,0.9737817049026489,1.8505619764328003,0.9444208145141602,0.9444208145141602,0.9443454742431641,0.9443454742431641,0.7958715558052063,0.8933072090148926,0.8933072090148926,20.29698944091797,0.7959209084510803,0.7959209084510803,0.7958715558052063,0.7958715558052063,0.7958715558052063,0.9443986415863037
59,0.930039644241333,0.96633380651474,0.96633380651474,2.64624285697937,0.9300643801689148,0.9300643801689148,0.930039644241333,0.930039644241333,0.7999628186225891,0.8921170234680176,0.8921170234680176,30.139543533325195,0.8000124096870422,0.8000124096870422,0.7999628186225891,0.7999628186225891,0.7999628186225891,0.930039644241333
60,0.9251735210418701,0.9637542963027954,0.9637542963027954,3.362290859222412,0.9252226948738098,0.9252226948738098,0.9251735210418701,0.9251735210418701,0.7691544890403748,0.8782073259353638,0.8782073259353638,35.48493194580078,0.7691544890403748,0.7691544890403748,0.7691544890403748,0.7691544890403748,0.7691544890403748,0.9251735210418701
61,0.9348525404930115,0.9689002633094788,0.9689002633094788,2.489762306213379,0.9349022507667542,0.9349022507667542,0.9348525404930115,0.9348525404930115,0.7332630753517151,0.8594861030578613,0.8594861030578613,27.68096160888672,0.7333085536956787,0.7333085536956787,0.7332630753517151,0.7332630753517151,0.7332630753517151,0.9348525404930115
62,0.9319807291030884,0.9668144583702087,0.9668144583702087,2.7863152027130127,0.9319789409637451,0.9319789409637451,0.9319541454315186,0.9319541454315186,0.7084056735038757,0.8456110954284668,0.8456110954284668,26.306381225585938,0.7085813283920288,0.7085813283920288,0.7084056735038757,0.7084056735038757,0.7084056735038757,0.9319807291030884
63,0.9117451310157776,0.9557832479476929,0.9557832479476929,4.844202995300293,0.9117670655250549,0.9117670655250549,0.9117185473442078,0.9117185473442078,0.8010786175727844,0.892890989780426,0.892890989780426,24.172765731811523,0.8011282682418823,0.8011282682418823,0.8010786175727844,0.8010786175727844,0.8010786175727844,0.9117451310157776
64,0.9177812933921814,0.9592025876045227,0.9592025876045227,3.7212088108062744,0.9178056716918945,0.9178056716918945,0.9177812933921814,0.9177812933921814,0.7861393690109253,0.8866126537322998,0.8866126537322998,22.596717834472656,0.7861393690109253,0.7861393690109253,0.7861393690109253,0.7861393690109253,0.7861393690109253,0.9177812933921814
65,0.938043475151062,0.9701016545295715,0.9701016545295715,2.2840917110443115,0.9380634427070618,0.9380634427070618,0.9379636645317078,0.9379636645317078,0.7778328657150269,0.8818057775497437,0.8818057775497437,25.404098510742188,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.938043475151062
66,0.9288961887359619,0.9655165076255798,0.9655165076255798,2.7562828063964844,0.9289703369140625,0.9289703369140625,0.9288961887359619,0.9288961887359619,0.7943838238716125,0.8905953764915466,0.8905953764915466,26.29460906982422,0.7943838238716125,0.7943838238716125,0.7943838238716125,0.7943838238716125,0.7943838238716125,0.9288961887359619
67,0.9284441471099854,0.9649836421012878,0.9649836421012878,3.0704658031463623,0.9284422993659973,0.9284422993659973,0.9284175634384155,0.9284175634384155,0.7982891201972961,0.8918670415878296,0.8918670415878296,23.190446853637695,0.7982766032218933,0.7982766032218933,0.7982271313667297,0.7982271313667297,0.7982891201972961,0.9284441471099854
68,0.956550657749176,0.9797807931900024,0.9797807931900024,1.5319992303848267,0.9566003680229187,0.9566003680229187,0.9565240740776062,0.9565240740776062,0.7771509885787964,0.8819824457168579,0.8819824457168579,23.958627700805664,0.7772473692893982,0.7772473692893982,0.7771509885787964,0.7771509885787964,0.7771509885787964,0.956550657749176
69,0.9354109764099121,0.9689823389053345,0.9689823389053345,2.7087457180023193,0.9354358315467834,0.9354358315467834,0.9354109764099121,0.9354109764099121,0.8054177761077881,0.8961092829704285,0.8961092829704285,25.163915634155273,0.8054177761077881,0.8054177761077881,0.8054177761077881,0.8054177761077881,0.8054177761077881,0.9354109764099121
70,0.9460206627845764,0.9741165041923523,0.9741165041923523,2.0378315448760986,0.9460458159446716,0.9460458159446716,0.9460206627845764,0.9460206627845764,0.8048598766326904,0.8957955837249756,0.8957955837249756,25.313735961914062,0.8048598766326904,0.8048598766326904,0.8048598766326904,0.8048598766326904,0.8048598766326904,0.9460206627845764
71,0.9425373077392578,0.9721215963363647,0.9721215963363647,2.274287462234497,0.9425858855247498,0.9425858855247498,0.942510724067688,0.942510724067688,0.7930200695991516,0.8898710012435913,0.8898710012435913,24.42695426940918,0.7930200695991516,0.7930200695991516,0.7930200695991516,0.7930200695991516,0.7930200695991516,0.9425373077392578
72,0.9187917113304138,0.9596340656280518,0.9596340656280518,4.063659191131592,0.9188894629478455,0.9188894629478455,0.9187917113304138,0.9187917113304138,0.7782667875289917,0.8815380334854126,0.8815380334854126,26.726964950561523,0.7784115672111511,0.7784115672111511,0.7782667875289917,0.7782667875289917,0.7782667875289917,0.9187917113304138
73,0.9464461207389832,0.9741733074188232,0.9741733074188232,2.126636505126953,0.9464461207389832,0.9464461207389832,0.9464461207389832,0.9464461207389832,0.7857674360275269,0.8853974342346191,0.8853974342346191,24.490211486816406,0.7858161330223083,0.7858161330223083,0.7857674360275269,0.7857674360275269,0.7857674360275269,0.9464461207389832
74,0.9355438947677612,0.9685885906219482,0.9685885906219482,3.5233542919158936,0.9356168508529663,0.9356168508529663,0.9355173110961914,0.9355173110961914,0.7702702879905701,0.8772890567779541,0.8772890567779541,27.38766860961914,0.7705090641975403,0.7705090641975403,0.7702702879905701,0.7702702879905701,0.7702702879905701,0.9355438947677612
75,0.9274868965148926,0.9636926054954529,0.9636926054954529,3.4144575595855713,0.9275115728378296,0.9275115728378296,0.9274868965148926,0.9274868965148926,0.8077733516693115,0.8961907625198364,0.8961907625198364,28.740873336791992,0.8077733516693115,0.8077733516693115,0.8077733516693115,0.8077733516693115,0.8077733516693115,0.9274868965148926
76,0.930305540561676,0.9657320976257324,0.9657320976257324,3.6724069118499756,0.930303692817688,0.930303692817688,0.9302789568901062,0.9302789568901062,0.7945697903633118,0.8905705213546753,0.8905705213546753,26.622297286987305,0.7945697903633118,0.7945697903633118,0.7945697903633118,0.7945697903633118,0.7945697903633118,0.930305540561676
77,0.9361820816993713,0.9685509204864502,0.9685509204864502,2.9835283756256104,0.9361804127693176,0.9361804127693176,0.9361554980278015,0.9361554980278015,0.7939499020576477,0.8899054527282715,0.8899054527282715,26.334566116333008,0.7939991354942322,0.7939991354942322,0.7939499020576477,0.7939499020576477,0.7939499020576477,0.9361820816993713
78,0.9563113451004028,0.9795504212379456,0.9795504212379456,1.6185914278030396,0.9563367366790771,0.9563367366790771,0.9563113451004028,0.9563113451004028,0.8076493740081787,0.8972725868225098,0.8972725868225098,25.667924880981445,0.8076493740081787,0.8076493740081787,0.8076493740081787,0.8076493740081787,0.8076493740081787,0.9563113451004028
79,0.9523493051528931,0.9772902727127075,0.9772902727127075,1.737292766571045,0.9523493051528931,0.9523493051528931,0.9523493051528931,0.9523493051528931,0.7788866758346558,0.8830041885375977,0.8830041885375977,26.0546817779541,0.7788866758346558,0.7788866758346558,0.7788866758346558,0.7788866758346558,0.7788866758346558,0.9523493051528931
80,0.9446379542350769,0.9734185338020325,0.9734185338020325,2.2454757690429688,0.9446365237236023,0.9446365237236023,0.9446113705635071,0.9446113705635071,0.7775849103927612,0.8823899030685425,0.8823899030685425,30.16152572631836,0.7775849103927612,0.7775849103927612,0.7775849103927612,0.7775849103927612,0.7775849103927612,0.9446379542350769
81,0.9509665966033936,0.9761077761650085,0.9761077761650085,2.012845754623413,0.951015830039978,0.951015830039978,0.9509400129318237,0.9509400129318237,0.7785147428512573,0.8818150758743286,0.8818150758743286,26.323633193969727,0.7786113023757935,0.7786113023757935,0.7785147428512573,0.7785147428512573,0.7785147428512573,0.9509665966033936
82,0.9224612712860107,0.9607160091400146,0.9607160091400146,9.204648971557617,0.9224857687950134,0.9224857687950134,0.9224612712860107,0.9224612712860107,0.783039927482605,0.8832893371582031,0.8832893371582031,32.930904388427734,0.7831235527992249,0.7831235527992249,0.7829779386520386,0.7829779386520386,0.783039927482605,0.9224612712860107
83,0.9303587079048157,0.9652144312858582,0.9652144312858582,3.091634750366211,0.9303834438323975,0.9303834438323975,0.9303587079048157,0.9303587079048157,0.7778328657150269,0.8808382153511047,0.8808382153511047,28.930667877197266,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.7778328657150269,0.9303587079048157
84,0.9496370553970337,0.9757370352745056,0.9757370352745056,1.988512396812439,0.9496356844902039,0.9496356844902039,0.9496104717254639,0.9496104717254639,0.8118026256561279,0.8989817500114441,0.8989817500114441,28.79608154296875,0.8118026256561279,0.8118026256561279,0.8118026256561279,0.8118026256561279,0.8118026256561279,0.9496370553970337
