epoch,accuracy,auc,auc_1,loss,precision,precision_1,recall,recall_1,val_accuracy,val_auc,val_auc_1,val_loss,val_precision,val_precision_1,val_recall,val_recall_1,val_weighted_accuracy,weighted_accuracy
0,0.7763448357582092,0.907293975353241,0.907293975353241,4.022456169128418,0.7785935401916504,0.7785935401916504,0.7754673361778259,0.7754673361778259,0.8060996532440186,0.9176430106163025,0.9176430106163025,2.704324960708618,0.8079840540885925,0.8079840540885925,0.8054797649383545,0.8054797649383545,0.8060996532440186,0.7763448357582092
1,0.8653973937034607,0.9523908495903015,0.9523908495903015,1.397144079208374,0.8671466708183289,0.8671466708183289,0.8646794557571411,0.8646794557571411,0.818373441696167,0.9255385398864746,0.9255385398864746,2.6192805767059326,0.8194522261619568,0.8194522261619568,0.8178775310516357,0.8178775310516357,0.818373441696167,0.8653973937034607
2,0.8981040716171265,0.9663248062133789,0.9663248062133789,0.9928351044654846,0.8987752795219421,0.8987752795219421,0.8976520299911499,0.8976520299911499,0.836164116859436,0.9297886490821838,0.9297886490821838,2.7130284309387207,0.8374332189559937,0.8374332189559937,0.8356682658195496,0.8356682658195496,0.836164116859436,0.8981040716171265
3,0.9235780835151672,0.9758785367012024,0.9758785367012024,0.7197301983833313,0.92454993724823,0.92454993724823,0.9230993986129761,0.9230993986129761,0.8383337259292603,0.9305170178413391,0.9305170178413391,2.8790204524993896,0.8390761613845825,0.8390761613845825,0.8377758264541626,0.8377758264541626,0.8383337259292603,0.9235780835151672
4,0.9297471046447754,0.9782721400260925,0.9782721400260925,0.7037831544876099,0.9303359389305115,0.9303359389305115,0.9293216466903687,0.9293216466903687,0.8233324885368347,0.9251936078071594,0.9251936078071594,3.5034592151641846,0.8239309787750244,0.8239309787750244,0.8229605555534363,0.8229605555534363,0.8233324885368347,0.9297471046447754
5,0.9411279559135437,0.9815279245376587,0.9815279245376587,0.6004552841186523,0.9416571259498596,0.9416571259498596,0.9407557249069214,0.9407557249069214,0.8326308131217957,0.9240745306015015,0.9240745306015015,3.5417895317077637,0.8332609534263611,0.8332609534263611,0.83238285779953,0.83238285779953,0.8326308131217957,0.9411279559135437
6,0.9423511624336243,0.9816758632659912,0.9816758632659912,0.6496573090553284,0.9426709413528442,0.9426709413528442,0.9422447681427002,0.9422447681427002,0.8360401391983032,0.9250224232673645,0.9250224232673645,3.7121188640594482,0.8366840481758118,0.8366840481758118,0.8358542323112488,0.8358542323112488,0.8360401391983032,0.9423511624336243
7,0.9535192847251892,0.9852199554443359,0.9852199554443359,0.5397607088088989,0.9537172317504883,0.9537172317504883,0.9534129500389099,0.9534129500389099,0.8364120721817017,0.9255974888801575,0.9255974888801575,3.9238221645355225,0.8366511464118958,0.8366511464118958,0.8362880945205688,0.8362880945205688,0.8364120721817017,0.9535192847251892
8,0.9558060765266418,0.9856595396995544,0.9856595396995544,0.5326087474822998,0.9561342597007751,0.9561342597007751,0.9557529091835022,0.9557529091835022,0.8368459939956665,0.925013542175293,0.925013542175293,3.765544891357422,0.8375962376594543,0.8375962376594543,0.8363500833511353,0.8363500833511353,0.8368459939956665,0.9558060765266418
9,0.9586513042449951,0.9869180917739868,0.9869180917739868,0.4923715591430664,0.9588731527328491,0.9588731527328491,0.9584651589393616,0.9584651589393616,0.8285395503044128,0.9212241172790527,0.9212241172790527,4.209115028381348,0.8289294242858887,0.8289294242858887,0.82841557264328,0.82841557264328,0.8285395503044128,0.9586513042449951
10,0.9560720324516296,0.9855339527130127,0.9855339527130127,0.6020123362541199,0.9562962055206299,0.9562962055206299,0.9559656381607056,0.9559656381607056,0.8387676477432251,0.9219996929168701,0.9219996929168701,4.56563138961792,0.8389877676963806,0.8389877676963806,0.8385196924209595,0.8385196924209595,0.8387676477432251,0.9560720324516296
11,0.9605924487113953,0.9869632124900818,0.9869632124900818,0.5463361144065857,0.9606382846832275,0.9606382846832275,0.9604594707489014,0.9604594707489014,0.8176295757293701,0.9148889780044556,0.9148889780044556,4.880986213684082,0.8178772926330566,0.8178772926330566,0.8173196315765381,0.8173196315765381,0.8176295757293701,0.9605924487113953
